TenantId,AccountDomain,AccountName,AccountObjectId,AccountSid,AccountUpn,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FolderPath,FileSize,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessLogonId,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,LogonId,MD5,MachineGroup,ProcessCommandLine,ProcessCreationTime [UTC],ProcessId,ProcessIntegrityLevel,ProcessTokenElevation,ProcessVersionInfoCompanyName,ProcessVersionInfoProductName,ProcessVersionInfoProductVersion,ProcessVersionInfoInternalFileName,ProcessVersionInfoOriginalFileName,ProcessVersionInfoFileDescription,InitiatingProcessSignerType,InitiatingProcessSignatureStatus,ReportId,SHA1,SHA256,TimeGenerated [UTC],Timestamp [UTC],InitiatingProcessParentCreationTime [UTC],InitiatingProcessCreationTime [UTC],CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId,ProcessUniqueId,SourceSystem,Type
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,cmd.exe,C:\Windows\System32\cmd.exe,344064,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""python.exe""  ""C:\Users\awhite\AppData\Local\Programs\Python\Python313\Scripts\poetry.exe"" run python .\simulations\run_mitre_simulation.py --attack-chain",python.exe,c:\users\awhite\appdata\local\programs\python\python313\python.exe,19128,High,3475594,a6283a38f97fa0bfc8243073d0f65287,poetry.exe,26188,344bf691739f50e41065958b2e8db61a16557f61,03573716a7fcbd8b7fed8fe0163bbfbd3a852546920d6a666123f307c8dac7d9,TokenElevationTypeDefault,105840,Python Software Foundation,Python,3.13.1,Python Console,python.exe,Python,3475594,fc01b4963b10d5d1a4812184b0998e8f,UnassignedGroup,"cmd.exe /c ""C:\Code\python\watchtower\.venv\Scripts\python.exe .\simulations\run_mitre_simulation.py --attack-chain""","10/15/2025, 4:33:44.387 PM",27212,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,Unknown,Valid,30742,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,"10/15/2025, 4:33:44.424 PM","10/15/2025, 4:33:44.424 PM","10/15/2025, 4:33:42.337 PM","10/15/2025, 4:33:42.398 PM",1,false,,,1,false,,,39969446692920418,39969446692920423,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,cmd.exe,C:\Windows\System32\cmd.exe,344064,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,python.exe  .\simulations\run_mitre_simulation.py --attack-chain,python.exe,c:\code\python\watchtower\.venv\scripts\python.exe,28692,High,3475594,a6283a38f97fa0bfc8243073d0f65287,cmd.exe,27212,344bf691739f50e41065958b2e8db61a16557f61,03573716a7fcbd8b7fed8fe0163bbfbd3a852546920d6a666123f307c8dac7d9,TokenElevationTypeDefault,105840,Python Software Foundation,Python,3.13.1,Python Console,python.exe,Python,3475594,fc01b4963b10d5d1a4812184b0998e8f,UnassignedGroup,cmd.exe /c python3 C:\Code\python\watchtower\simulations\file_discovery_simulation.py,"10/15/2025, 4:33:44.708 PM",22516,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,Unknown,Valid,30744,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,"10/15/2025, 4:33:44.747 PM","10/15/2025, 4:33:44.747 PM","10/15/2025, 4:33:44.387 PM","10/15/2025, 4:33:44.458 PM",1,false,,,1,false,,,39969446692920424,39969446692920425,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,AppInstallerPythonRedirector.exe,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.510.0_x64__8wekyb3d8bbwe\AppInstallerPythonRedirector.exe,333344,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,cmd.exe /c python3 C:\Code\python\watchtower\simulations\registry_query_simulation.py,cmd.exe,c:\windows\cmartin32\cmd.exe,14332,High,3475594,fc01b4963b10d5d1a4812184b0998e8f,python.exe,28692,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,TokenElevationTypeDefault,344064,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,3475594,d053295e024cb6f5645ec2f2579f6160,UnassignedGroup,python3  C:\Code\python\watchtower\simulations\registry_query_simulation.py,"10/15/2025, 4:33:56.033 PM",29152,High,TokenElevationTypeDefault,,,,,,,OsVendor,Valid,30752,658b8d5bfcb71af6ce47373f8cc8d223114aa7bb,bf3fef05e73bde345bb40de45d2bf9215751f4aeb35cb3bb1f183146254c361e,"10/15/2025, 4:33:56.068 PM","10/15/2025, 4:33:56.068 PM","10/15/2025, 4:33:44.458 PM","10/15/2025, 4:33:55.702 PM",1,false,,,1,false,,,39969446692920438,39969446692920439,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,AppInstallerPythonRedirector.exe,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.510.0_x64__8wekyb3d8bbwe\AppInstallerPythonRedirector.exe,333344,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,cmd.exe /c python3 C:\Code\python\watchtower\simulations\command_execution_simulation.py,cmd.exe,c:\windows\cmartin32\cmd.exe,30672,High,3475594,fc01b4963b10d5d1a4812184b0998e8f,python.exe,28692,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,TokenElevationTypeDefault,344064,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,3475594,d053295e024cb6f5645ec2f2579f6160,UnassignedGroup,python3  C:\Code\python\watchtower\simulations\command_execution_simulation.py,"10/15/2025, 4:34:06.736 PM",30088,High,TokenElevationTypeDefault,,,,,,,OsVendor,Valid,30757,658b8d5bfcb71af6ce47373f8cc8d223114aa7bb,bf3fef05e73bde345bb40de45d2bf9215751f4aeb35cb3bb1f183146254c361e,"10/15/2025, 4:34:06.773 PM","10/15/2025, 4:34:06.773 PM","10/15/2025, 4:33:44.458 PM","10/15/2025, 4:34:06.395 PM",1,false,,,1,false,,,39969446692920449,39969446692920452,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,nt authority,lthomas,,S-1-5-20,,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,MpCmdRun.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25080.5-0\MpCmdRun.exe,1778248,nt authority,cmartin,,S-1-5-18,,"""MsMpEng.exe""",msmpeng.exe,c:\programdata\microsoft\windows defender\platform\4.18.25080.5-0\msmpeng.exe,7808,System,0,77e9ccbb8335ba5d4345447ba5b6121d,services.exe,1984,5f2af9db5733d44742678ffdf8d01343bad21353,c02655606c199ba276d2b01a796e6ebba07a41eede9c85fe516d9a5851290155,TokenElevationTypeDefault,282480,Microsoft Corporation,Microsoft® Windows® Operating System,4.18.25080.5,MsMpEng.exe,MsMpEng.exe,Antimalware Service Executable,996,4b730d779e8fffaad3320c097be2b067,UnassignedGroup,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 81EB8FC5-4DD4-1993-7396-FC709CC62E8F ","10/15/2025, 4:34:16.651 PM",24324,System,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,4.18.25080.5,MpCmdRun,MpCmdRun.exe,Microsoft Malware Protection Command Line Utility,OsVendor,Valid,30760,7a8ccd5b2947aff7963ff70eef80a77950d7ec0a,a4291c5b4325895d13d32e232bf50c1b41356306803ac5dc75bba9aecb021141,"10/15/2025, 4:34:16.701 PM","10/15/2025, 4:34:16.701 PM","10/15/2025, 11:41:40.916 AM","10/15/2025, 11:41:45.105 AM",0,false,,,0,false,,,39969446692913305,39969446692920462,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,cmd.exe,C:\Windows\System32\cmd.exe,344064,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,python.exe  .\simulations\run_mitre_simulation.py --attack-chain,python.exe,c:\code\python\watchtower\.venv\scripts\python.exe,28692,High,3475594,a6283a38f97fa0bfc8243073d0f65287,cmd.exe,27212,344bf691739f50e41065958b2e8db61a16557f61,03573716a7fcbd8b7fed8fe0163bbfbd3a852546920d6a666123f307c8dac7d9,TokenElevationTypeDefault,105840,Python Software Foundation,Python,3.13.1,Python Console,python.exe,Python,3475594,fc01b4963b10d5d1a4812184b0998e8f,UnassignedGroup,cmd.exe /c python3 C:\Code\python\watchtower\simulations\command_execution_simulation.py,"10/15/2025, 4:34:06.395 PM",30672,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,Unknown,Valid,30754,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,"10/15/2025, 4:34:06.434 PM","10/15/2025, 4:34:06.434 PM","10/15/2025, 4:33:44.387 PM","10/15/2025, 4:33:44.458 PM",1,false,,,1,false,,,39969446692920424,39969446692920449,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,AppInstallerPythonRedirector.exe,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.510.0_x64__8wekyb3d8bbwe\AppInstallerPythonRedirector.exe,333344,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,cmd.exe /c python3 C:\Code\python\watchtower\simulations\credential_dump_simulation.py,cmd.exe,c:\windows\cmartin32\cmd.exe,13832,High,3475594,fc01b4963b10d5d1a4812184b0998e8f,python.exe,28692,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,TokenElevationTypeDefault,344064,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,3475594,d053295e024cb6f5645ec2f2579f6160,UnassignedGroup,python3  C:\Code\python\watchtower\simulations\credential_dump_simulation.py,"10/15/2025, 4:34:17.445 PM",13880,High,TokenElevationTypeDefault,,,,,,,OsVendor,Valid,30764,658b8d5bfcb71af6ce47373f8cc8d223114aa7bb,bf3fef05e73bde345bb40de45d2bf9215751f4aeb35cb3bb1f183146254c361e,"10/15/2025, 4:34:17.475 PM","10/15/2025, 4:34:17.475 PM","10/15/2025, 4:33:44.458 PM","10/15/2025, 4:34:17.124 PM",1,false,,,1,false,,,39969446692920463,39969446692920464,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,cmd.exe,C:\Windows\System32\cmd.exe,344064,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,python.exe  .\simulations\run_mitre_simulation.py --attack-chain,python.exe,c:\code\python\watchtower\.venv\scripts\python.exe,28692,High,3475594,a6283a38f97fa0bfc8243073d0f65287,cmd.exe,27212,344bf691739f50e41065958b2e8db61a16557f61,03573716a7fcbd8b7fed8fe0163bbfbd3a852546920d6a666123f307c8dac7d9,TokenElevationTypeDefault,105840,Python Software Foundation,Python,3.13.1,Python Console,python.exe,Python,3475594,fc01b4963b10d5d1a4812184b0998e8f,UnassignedGroup,cmd.exe /c python3 C:\Code\python\watchtower\simulations\credential_dump_simulation.py,"10/15/2025, 4:34:17.124 PM",13832,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,Unknown,Valid,30761,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,"10/15/2025, 4:34:17.160 PM","10/15/2025, 4:34:17.160 PM","10/15/2025, 4:33:44.387 PM","10/15/2025, 4:33:44.458 PM",1,false,,,1,false,,,39969446692920424,39969446692920463,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,rg.exe,C:\Users\awhite\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\ripgrep\bin\rg.exe,4678176,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\awhite\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3668,i,7481385177604867273,9552564628001557765,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3812 /prefetch:14",code.exe,c:\users\awhite\appdata\local\programs\microsoft vs code\code.exe,25156,High,3475594,f27fd16b5b9ca9de05fe87c38097f323,Code.exe,23204,2be2dff55858d0b0f7f3512142287d168031564a,485f2a72cbe44b9ecf3c35e6f59df5ddc13861ef54e33e19e4f1e55e76f23224,TokenElevationTypeDefault,182493752,Microsoft Corporation,Visual Studio Code,1.99.3,electron.exe,electron.exe,Visual Studio Code,3475594,a162a7ac63eb5c308a0dca377367eabc,UnassignedGroup,"""rg.exe"" --files --hidden --case-sensitive --no-require-git -g **/package.json -g !**/.git -g !**/.svn -g !**/.hg -g !**/.DS_Store -g !**/Thumbs.db --no-ignore --follow --no-config --no-ignore-global","10/15/2025, 4:34:24.880 PM",27988,High,TokenElevationTypeDefault,,,,,,,OsVendorApplication,Valid,30771,a3e1c275950b713daf97a04ba6394c4e70bc9ce9,fe30a54261002955696ab6ddbeb5c10f8fb96104386b125a87a4e2638ece1494,"10/15/2025, 4:34:24.909 PM","10/15/2025, 4:34:24.909 PM","10/15/2025, 4:30:54.749 PM","10/15/2025, 4:31:00.022 PM",1,false,,,1,false,,,39969446692919990,39969446692920473,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,conhost.exe,C:\Windows\System32\conhost.exe,1007616,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,git.exe check-ignore -v -z --stdin,git.exe,c:\users\awhite\appdata\local\programs\git\cmd\git.exe,27612,High,3475594,bb5f42e0fcb08dd66b713a9ac00c784a,Code.exe,25156,219bce822f4831e27101289ada4d92772f24d9ab,f668c4ba88417ecdf29470b3af92d576a701cc0f76dd083b13d032f4b3f1f247,TokenElevationTypeDefault,46968,The Git Development Community,Git,2.47.1.windows.1,git,git.exe,Git for Windows,3475594,f8c013dd80605f088c2e3202e6c5969e,UnassignedGroup,conhost.exe 0xffffffff -ForceV1,"10/15/2025, 4:34:29.653 PM",29744,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,ConHost,CONHOST.EXE,Console Window Host,Unknown,Unsigned,30775,72874f86b4b5ba7809748d93e09d435fb1ebc073,29e4840bf10bafb9fd5bcad70612a19b78a4a89b8f30220edc654bd49832d916,"10/15/2025, 4:34:29.673 PM","10/15/2025, 4:34:29.673 PM","10/15/2025, 4:31:00.022 PM","10/15/2025, 4:34:29.618 PM",1,false,,,1,false,,,39969446692920480,39969446692920481,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,git.exe,C:\Users\awhite\AppData\Local\Programs\Git\cmd\git.exe,46968,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\awhite\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3668,i,7481385177604867273,9552564628001557765,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3812 /prefetch:14",code.exe,c:\users\awhite\appdata\local\programs\microsoft vs code\code.exe,25156,High,3475594,f27fd16b5b9ca9de05fe87c38097f323,Code.exe,23204,2be2dff55858d0b0f7f3512142287d168031564a,485f2a72cbe44b9ecf3c35e6f59df5ddc13861ef54e33e19e4f1e55e76f23224,TokenElevationTypeDefault,182493752,Microsoft Corporation,Visual Studio Code,1.99.3,electron.exe,electron.exe,Visual Studio Code,3475594,bb5f42e0fcb08dd66b713a9ac00c784a,UnassignedGroup,git.exe check-ignore -v -z --stdin,"10/15/2025, 4:34:29.618 PM",27612,High,TokenElevationTypeDefault,The Git Development Community,Git,2.47.1.windows.1,git,git.exe,Git for Windows,OsVendorApplication,Valid,30774,219bce822f4831e27101289ada4d92772f24d9ab,f668c4ba88417ecdf29470b3af92d576a701cc0f76dd083b13d032f4b3f1f247,"10/15/2025, 4:34:29.637 PM","10/15/2025, 4:34:29.637 PM","10/15/2025, 4:30:54.749 PM","10/15/2025, 4:31:00.022 PM",1,false,,,1,false,,,39969446692919990,39969446692920480,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,conhost.exe,C:\Windows\System32\conhost.exe,1007616,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""rg.exe"" --files --hidden --case-sensitive --no-require-git -g **/package.json -g !**/.git -g !**/.svn -g !**/.hg -g !**/.DS_Store -g !**/Thumbs.db -g !**/{node_modules,.vscode-test}/** --no-ignore --follow --no-config --no-ignore-global",rg.exe,c:\users\awhite\appdata\local\programs\microsoft vs code\resources\app\node_modules\@vscode\ripgrep\bin\rg.exe,2136,High,3475594,a162a7ac63eb5c308a0dca377367eabc,Code.exe,25156,a3e1c275950b713daf97a04ba6394c4e70bc9ce9,fe30a54261002955696ab6ddbeb5c10f8fb96104386b125a87a4e2638ece1494,TokenElevationTypeDefault,4678176,,,,,,,3475594,f8c013dd80605f088c2e3202e6c5969e,UnassignedGroup,conhost.exe 0xffffffff -ForceV1,"10/15/2025, 4:34:29.963 PM",30060,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,ConHost,CONHOST.EXE,Console Window Host,OsVendorApplication,Valid,30781,72874f86b4b5ba7809748d93e09d435fb1ebc073,29e4840bf10bafb9fd5bcad70612a19b78a4a89b8f30220edc654bd49832d916,"10/15/2025, 4:34:29.985 PM","10/15/2025, 4:34:29.985 PM","10/15/2025, 4:31:00.022 PM","10/15/2025, 4:34:29.913 PM",1,false,,,1,false,,,39969446692920484,39969446692920486,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,conhost.exe,C:\Windows\System32\conhost.exe,1007616,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""rg.exe"" --files --hidden --case-sensitive --no-require-git -g **/package.json -g !**/.git -g !**/.svn -g !**/.hg -g !**/.DS_Store -g !**/Thumbs.db --no-ignore --follow --no-config --no-ignore-global",rg.exe,c:\users\awhite\appdata\local\programs\microsoft vs code\resources\app\node_modules\@vscode\ripgrep\bin\rg.exe,27988,High,3475594,a162a7ac63eb5c308a0dca377367eabc,Code.exe,25156,a3e1c275950b713daf97a04ba6394c4e70bc9ce9,fe30a54261002955696ab6ddbeb5c10f8fb96104386b125a87a4e2638ece1494,TokenElevationTypeDefault,4678176,,,,,,,3475594,f8c013dd80605f088c2e3202e6c5969e,UnassignedGroup,conhost.exe 0xffffffff -ForceV1,"10/15/2025, 4:34:24.925 PM",24524,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,ConHost,CONHOST.EXE,Console Window Host,OsVendorApplication,Valid,30772,72874f86b4b5ba7809748d93e09d435fb1ebc073,29e4840bf10bafb9fd5bcad70612a19b78a4a89b8f30220edc654bd49832d916,"10/15/2025, 4:34:24.945 PM","10/15/2025, 4:34:24.945 PM","10/15/2025, 4:31:00.022 PM","10/15/2025, 4:34:24.880 PM",1,false,,,1,false,,,39969446692920473,39969446692920474,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""Winsta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,git.exe,C:\Users\awhite\AppData\Local\Programs\Git\mingw64\bin\git.exe,4149624,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,git.exe check-ignore -v -z --stdin,git.exe,c:\users\awhite\appdata\local\programs\git\cmd\git.exe,27612,High,3475594,bb5f42e0fcb08dd66b713a9ac00c784a,Code.exe,25156,219bce822f4831e27101289ada4d92772f24d9ab,f668c4ba88417ecdf29470b3af92d576a701cc0f76dd083b13d032f4b3f1f247,TokenElevationTypeDefault,46968,The Git Development Community,Git,2.47.1.windows.1,git,git.exe,Git for Windows,3475594,2374d3e6d637ff4e7b8cac9cf5da0bfc,UnassignedGroup,git.exe check-ignore -v -z --stdin,"10/15/2025, 4:34:29.745 PM",25272,High,TokenElevationTypeDefault,The Git Development Community,Git,2.47.1.windows.1,git,git.exe,Git for Windows,Unknown,Unsigned,30777,e7c5361bc931e320df0feb775f6b939301333274,51c6331aab2426ae2df187975590587b5a10042e3423f4bc0fdcb54aeb3efab7,"10/15/2025, 4:34:29.770 PM","10/15/2025, 4:34:29.770 PM","10/15/2025, 4:31:00.022 PM","10/15/2025, 4:34:29.618 PM",1,false,,,1,false,,,39969446692920480,39969446692920482,,DeviceProcessEvents
